Date,High,Low,Open,Close,Volume,Adj Close,Company stock name
2021-11-11,163.9600067138672,158.3300018310547,162.88999938964844,162.11000061035156,62366500.0,162.11000061035156,DIS
2021-11-12,163.61000061035156,158.92999267578125,163.52000427246094,159.6300048828125,25638400.0,159.6300048828125,DIS
2021-11-15,160.72000122070312,157.66000366210938,160.08999633789062,158.42999267578125,21285300.0,158.42999267578125,DIS
2021-11-16,160.24000549316406,158.5500030517578,159.05999755859375,158.8300018310547,15516200.0,158.8300018310547,DIS
2021-11-17,158.88999938964844,156.75,158.72999572753906,157.3300018310547,14695500.0,157.3300018310547,DIS
2021-11-18,157.3000030517578,153.7100067138672,157.08999633789062,155.5800018310547,14487700.0,155.5800018310547,DIS
2021-11-19,155.2100067138672,152.77000427246094,155.02000427246094,154.0,16776500.0,154.0,DIS
2021-11-22,155.82000732421875,152.57000732421875,153.22999572753906,154.16000366210938,12790400.0,154.16000366210938,DIS
2021-11-23,154.25,150.19000244140625,153.83999633789062,151.02999877929688,17382900.0,151.02999877929688,DIS
2021-11-24,151.41000366210938,148.8000030517578,150.69000244140625,151.33999633789062,14123700.0,151.33999633789062,DIS
2021-11-26,148.85000610351562,145.85000610351562,146.8000030517578,148.11000061035156,12027700.0,148.11000061035156,DIS
2021-11-29,149.3000030517578,144.25,148.80999755859375,147.80999755859375,21231300.0,147.80999755859375,DIS
2021-11-30,147.27999877929688,143.11000061035156,146.72000122070312,144.89999389648438,26011100.0,144.89999389648438,DIS
2021-12-01,148.3699951171875,142.0399932861328,146.6999969482422,142.14999389648438,16469000.0,142.14999389648438,DIS
2021-12-02,147.64999389648438,142.77000427246094,142.83999633789062,147.1999969482422,18177700.0,147.1999969482422,DIS
2021-12-03,148.32000732421875,144.32000732421875,147.80999755859375,146.22000122070312,14975600.0,146.22000122070312,DIS
2021-12-06,150.74000549316406,146.6699981689453,147.27999877929688,150.3699951171875,14333900.0,150.3699951171875,DIS
2021-12-07,152.75999450683594,149.72000122070312,151.83999633789062,150.80999755859375,14661100.0,150.80999755859375,DIS
2021-12-08,153.66000366210938,150.55999755859375,150.91000366210938,153.33999633789062,12886300.0,153.33999633789062,DIS
2021-12-09,154.2899932861328,151.6999969482422,152.27000427246094,152.94000244140625,11862300.0,152.94000244140625,DIS
2021-12-10,154.66000366210938,151.4499969482422,153.5800018310547,152.7100067138672,10247900.0,152.7100067138672,DIS
2021-12-13,152.5,149.2899932861328,152.1199951171875,150.42999267578125,10195800.0,150.42999267578125,DIS
2021-12-14,151.6199951171875,148.52000427246094,149.25999450683594,149.10000610351562,10872000.0,149.10000610351562,DIS
2021-12-15,150.9199981689453,147.35000610351562,148.75999450683594,150.39999389648438,12231500.0,150.39999389648438,DIS
2021-12-16,152.05999755859375,148.5800018310547,151.35000610351562,148.75,11145600.0,148.75,DIS
2021-12-17,149.83999633789062,146.57000732421875,148.50999450683594,148.75999450683594,13785000.0,148.75999450683594,DIS
2021-12-20,147.72999572753906,145.0800018310547,146.97999572753906,146.47000122070312,11201900.0,146.47000122070312,DIS
2021-12-21,151.42999267578125,147.38999938964844,147.55999755859375,151.0500030517578,10781400.0,151.0500030517578,DIS
2021-12-22,152.1999969482422,149.8699951171875,150.4199981689453,151.8800048828125,7820400.0,151.8800048828125,DIS
2021-12-23,154.19000244140625,151.92999267578125,152.32000732421875,153.6300048828125,6572400.0,153.6300048828125,DIS
2021-12-27,154.02000427246094,151.39999389648438,152.8800048828125,152.8000030517578,7762000.0,152.8000030517578,DIS
2021-12-28,156.5,152.41000366210938,152.6199951171875,155.1999969482422,12198700.0,155.1999969482422,DIS
2021-12-29,155.9199981689453,154.17999267578125,154.55999755859375,154.8699951171875,8737000.0,154.8699951171875,DIS
2021-12-30,157.07000732421875,155.50999450683594,155.7100067138672,155.92999267578125,7228400.0,155.92999267578125,DIS
2021-12-31,156.57000732421875,154.74000549316406,155.8699951171875,154.88999938964844,6410200.0,154.88999938964844,DIS
2022-01-03,157.55999755859375,155.36000061035156,155.8300018310547,156.75999450683594,10222800.0,156.75999450683594,DIS
2022-01-04,160.32000732421875,155.5500030517578,158.58999633789062,155.72999572753906,16582000.0,155.72999572753906,DIS
2022-01-05,159.3800048828125,155.10000610351562,156.52000427246094,155.19000244140625,12272100.0,155.19000244140625,DIS
2022-01-06,157.77000427246094,153.67999267578125,156.24000549316406,156.89999389648438,11095300.0,156.89999389648438,DIS
2022-01-07,159.3000030517578,156.2899932861328,156.89999389648438,157.8300018310547,9554600.0,157.8300018310547,DIS
2022-01-10,158.27000427246094,154.64999389648438,157.97999572753906,156.60000610351562,8672900.0,156.60000610351562,DIS
2022-01-11,158.22000122070312,155.9499969482422,156.6199951171875,157.88999938964844,8042600.0,157.88999938964844,DIS
2022-01-12,158.99000549316406,156.3300018310547,158.5,157.8000030517578,6995600.0,157.8000030517578,DIS
2022-01-13,158.52999877929688,155.1699981689453,157.6999969482422,155.44000244140625,9680600.0,155.44000244140625,DIS
2022-01-14,152.6199951171875,148.4199981689453,152.35000610351562,151.94000244140625,16832000.0,151.94000244140625,DIS
2022-01-18,153.1300048828125,149.8300018310547,151.11000061035156,152.27000427246094,10419500.0,152.27000427246094,DIS
2022-01-19,152.86000061035156,149.9600067138672,150.83999633789062,150.11000061035156,10413200.0,150.11000061035156,DIS
2022-01-20,152.66000366210938,147.14999389648438,150.91000366210938,147.6199951171875,11760400.0,147.6199951171875,DIS
2022-01-21,141.8699951171875,136.6300048828125,141.22999572753906,137.3800048828125,34491800.0,137.3800048828125,DIS
2022-01-24,137.67999267578125,129.25999450683594,134.82000732421875,137.4600067138672,31419500.0,137.4600067138672,DIS
2022-01-25,137.75,132.3800048828125,135.2899932861328,136.50999450683594,14694400.0,136.50999450683594,DIS
2022-01-26,138.1999969482422,132.25999450683594,137.7100067138672,133.60000610351562,14569900.0,133.60000610351562,DIS
2022-01-27,137.91000366210938,134.02000427246094,135.07000732421875,135.4199981689453,11913900.0,135.4199981689453,DIS
2022-01-28,138.69000244140625,133.55999755859375,135.2100067138672,138.6300048828125,10011700.0,138.6300048828125,DIS
2022-01-31,143.14999389648438,138.47000122070312,138.86000061035156,142.97000122070312,10185500.0,142.97000122070312,DIS
2022-02-01,144.69000244140625,142.25,143.02000427246094,144.49000549316406,8573300.0,144.49000549316406,DIS
2022-02-02,144.58999633789062,141.3800048828125,144.19000244140625,142.6199951171875,9529900.0,142.6199951171875,DIS
2022-02-03,142.0399932861328,139.25,140.0,140.02999877929688,9820600.0,140.02999877929688,DIS
2022-02-04,143.19000244140625,139.52999877929688,140.0399932861328,142.02000427246094,8061100.0,142.02000427246094,DIS
2022-02-07,144.08999633789062,141.61000061035156,143.38999938964844,142.50999450683594,10937500.0,142.50999450683594,DIS
2022-02-08,142.88999938964844,140.74000549316406,141.7899932861328,142.47999572753906,9231700.0,142.47999572753906,DIS
2022-02-09,147.35000610351562,143.25,144.3699951171875,147.22999572753906,22877400.0,147.22999572753906,DIS
2022-02-10,157.5,151.11000061035156,156.02000427246094,152.16000366210938,42500300.0,152.16000366210938,DIS
2022-02-11,154.69000244140625,148.55999755859375,153.5399932861328,149.47000122070312,17975200.0,149.47000122070312,DIS
2022-02-14,153.72999572753906,149.2100067138672,149.3699951171875,150.85000610351562,14694700.0,150.85000610351562,DIS
2022-02-15,154.85000610351562,152.50999450683594,153.5399932861328,154.72000122070312,12726000.0,154.72000122070312,DIS
2022-02-16,156.72999572753906,153.75,154.97999572753906,156.35000610351562,10656400.0,156.35000610351562,DIS
2022-02-17,155.36000061035156,152.61000061035156,154.69000244140625,152.9499969482422,8110300.0,152.9499969482422,DIS
2022-02-18,153.67999267578125,150.0500030517578,152.91000366210938,151.36000061035156,10785500.0,151.36000061035156,DIS
2022-02-22,150.7899932861328,147.61000061035156,150.19000244140625,148.08999633789062,12227200.0,148.08999633789062,DIS
2022-02-23,149.74000549316406,145.5,149.5,145.8699951171875,9300700.0,145.8699951171875,DIS
2022-02-24,149.57000732421875,140.0,140.0,149.39999389648438,12475500.0,149.39999389648438,DIS
2022-02-25,150.27999877929688,147.22000122070312,149.55999755859375,149.52999877929688,10149500.0,149.52999877929688,DIS
2022-02-28,149.47999572753906,146.4600067138672,147.8300018310547,148.4600067138672,10834700.0,148.4600067138672,DIS
2022-03-01,148.14999389648438,143.77999877929688,147.86000061035156,145.6999969482422,8944000.0,145.6999969482422,DIS
2022-03-02,148.47000122070312,145.9199981689453,146.30999755859375,147.33999633789062,7851000.0,147.33999633789062,DIS
2022-03-03,148.64999389648438,144.4499969482422,147.30999755859375,145.57000732421875,8048400.0,145.57000732421875,DIS
2022-03-04,144.25999450683594,139.5500030517578,144.00999450683594,140.72000122070312,12913000.0,140.72000122070312,DIS
2022-03-07,140.88999938964844,133.44000244140625,140.27999877929688,133.5,14549700.0,133.5,DIS
2022-03-08,135.49000549316406,129.2899932861328,133.02000427246094,131.75,16552000.0,131.75,DIS
2022-03-09,135.5,133.36000061035156,135.49000549316406,133.64999389648438,14673100.0,133.64999389648438,DIS
2022-03-10,134.1999969482422,131.6199951171875,132.36000061035156,133.63999938964844,8447200.0,133.63999938964844,DIS
2022-03-11,136.16000366210938,131.57000732421875,135.0800018310547,131.75,7058400.0,131.75,DIS
2022-03-14,133.07000732421875,128.3800048828125,130.97999572753906,129.02999877929688,9971500.0,129.02999877929688,DIS
2022-03-15,134.55999755859375,129.50999450683594,129.74000549316406,134.1999969482422,9834800.0,134.1999969482422,DIS
2022-03-16,138.97999572753906,134.94000244140625,135.64999389648438,138.13999938964844,10638700.0,138.13999938964844,DIS
2022-03-17,139.47000122070312,136.55999755859375,137.44000244140625,139.47000122070312,6816000.0,139.47000122070312,DIS
2022-03-18,140.72999572753906,138.3000030517578,139.5500030517578,140.3000030517578,11308800.0,140.3000030517578,DIS
2022-03-21,139.3000030517578,136.8800048828125,138.89999389648438,138.6199951171875,9090300.0,138.6199951171875,DIS
2022-03-22,142.19000244140625,138.89999389648438,139.05999755859375,140.11000061035156,8511600.0,140.11000061035156,DIS
2022-03-23,139.75999450683594,137.5399932861328,139.07000732421875,137.63999938964844,8761300.0,137.63999938964844,DIS
2022-03-24,139.27000427246094,137.41000366210938,138.5800018310547,138.9600067138672,5858800.0,138.9600067138672,DIS
2022-03-25,140.3800048828125,138.1199951171875,139.27999877929688,139.13999938964844,5949400.0,139.13999938964844,DIS
2022-03-28,139.6300048828125,136.27999877929688,138.8800048828125,138.72000122070312,8456100.0,138.72000122070312,DIS
2022-03-29,144.4600067138672,140.9600067138672,140.9600067138672,142.3800048828125,11280700.0,142.3800048828125,DIS
2022-03-30,143.27000427246094,140.0800018310547,141.30999755859375,140.9600067138672,7922400.0,140.9600067138672,DIS
2022-03-31,140.8800048828125,137.11000061035156,140.13999938964844,137.16000366210938,12306500.0,137.16000366210938,DIS
2022-04-01,138.10000610351562,135.52999877929688,137.33999633789062,137.0,10341000.0,137.0,DIS
2022-04-04,139.25999450683594,136.88999938964844,136.97000122070312,138.5800018310547,8174600.0,138.5800018310547,DIS
2022-04-05,139.1999969482422,135.1300048828125,137.74000549316406,135.6199951171875,8694100.0,135.6199951171875,DIS
2022-04-06,133.92999267578125,130.80999755859375,133.75,132.57000732421875,11679700.0,132.57000732421875,DIS
2022-04-07,133.2100067138672,130.02000427246094,133.00999450683594,131.8699951171875,9858700.0,131.8699951171875,DIS
2022-04-08,133.1199951171875,130.6300048828125,132.0,131.8699951171875,6702000.0,131.8699951171875,DIS
2022-04-11,132.42999267578125,130.0399932861328,130.0399932861328,130.64999389648438,9915300.0,130.64999389648438,DIS
2022-04-12,133.2100067138672,130.14999389648438,131.80999755859375,130.83999633789062,7885600.0,130.83999633789062,DIS
2022-04-13,132.88999938964844,130.75,131.0500030517578,132.35000610351562,7694500.0,132.35000610351562,DIS
2022-04-14,133.58999633789062,130.35000610351562,132.80999755859375,130.47000122070312,7283500.0,130.47000122070312,DIS
2022-04-18,130.22000122070312,126.81999969482422,130.07000732421875,127.7699966430664,10571000.0,127.7699966430664,DIS
2022-04-19,133.19000244140625,127.79000091552734,128.08999633789062,131.89999389648438,12767200.0,131.89999389648438,DIS
2022-04-20,127.3499984741211,124.11000061035156,126.05000305175781,124.56999969482422,36465700.0,124.56999969482422,DIS
2022-04-21,126.44999694824219,121.27999877929688,125.54000091552734,121.66000366210938,18688600.0,121.66000366210938,DIS
2022-04-22,121.88999938964844,118.1500015258789,120.01000213623047,118.2699966430664,19472800.0,118.2699966430664,DIS
2022-04-25,120.33000183105469,116.75,117.66000366210938,119.94999694824219,16491000.0,119.94999694824219,DIS
2022-04-26,119.1500015258789,115.63999938964844,119.1500015258789,115.7699966430664,16116000.0,115.7699966430664,DIS
2022-04-27,116.9000015258789,113.38999938964844,115.43000030517578,115.20999908447266,15553000.0,115.20999908447266,DIS
2022-04-28,116.0,112.69000244140625,115.22000122070312,115.29000091552734,23192100.0,115.29000091552734,DIS
2022-04-29,115.98999786376953,111.36000061035156,115.19999694824219,111.62999725341797,16907000.0,111.62999725341797,DIS
2022-05-02,113.66000366210938,111.01000213623047,111.70999908447266,113.5,14300700.0,113.5,DIS
2022-05-03,114.83000183105469,112.69000244140625,114.05000305175781,113.55000305175781,11149500.0,113.55000305175781,DIS
2022-05-04,116.44000244140625,111.83000183105469,113.37000274658203,116.19000244140625,11488300.0,116.19000244140625,DIS
2022-05-05,115.2699966430664,111.4800033569336,114.73999786376953,112.61000061035156,12720200.0,112.61000061035156,DIS
2022-05-06,112.08999633789062,108.30000305175781,111.7699966430664,110.29000091552734,12525200.0,110.29000091552734,DIS
2022-05-09,110.73999786376953,106.4800033569336,108.11000061035156,106.9800033569336,17941600.0,106.9800033569336,DIS
2022-05-10,110.69999694824219,106.13999938964844,109.83999633789062,107.68000030517578,15657700.0,107.68000030517578,DIS
2022-05-11,110.06999969482422,104.79000091552734,107.9000015258789,105.20999908447266,26933300.0,105.20999908447266,DIS
2022-05-12,105.0,99.47000122070312,102.9000015258789,104.30999755859375,36298800.0,104.30999755859375,DIS
2022-05-13,107.69000244140625,105.30999755859375,105.36000061035156,107.33000183105469,16782600.0,107.33000183105469,DIS
2022-05-16,107.62000274658203,104.8499984741211,107.45999908447266,105.18000030517578,11993600.0,105.18000030517578,DIS
2022-05-17,108.79000091552734,106.30000305175781,107.7300033569336,108.63999938964844,11847600.0,108.63999938964844,DIS
2022-05-18,107.66000366210938,103.87999725341797,107.37999725341797,104.30000305175781,11794000.0,104.30000305175781,DIS
2022-05-19,105.30000305175781,102.95999908447266,103.43000030517578,103.13999938964844,11285000.0,103.13999938964844,DIS
2022-05-20,104.80000305175781,100.05000305175781,104.48999786376953,102.41999816894531,15650400.0,102.41999816894531,DIS
2022-05-23,106.02999877929688,101.55999755859375,103.76000213623047,105.83000183105469,14402400.0,105.83000183105469,DIS
2022-05-24,103.83999633789062,100.12999725341797,103.70999908447266,101.58999633789062,13970200.0,101.58999633789062,DIS
2022-05-25,103.80999755859375,101.16000366210938,101.43000030517578,103.26000213623047,11026600.0,103.26000213623047,DIS
2022-05-26,106.12999725341797,103.95999908447266,104.22000122070312,105.61000061035156,11297800.0,105.61000061035156,DIS
2022-05-27,109.37000274658203,106.52999877929688,106.88999938964844,109.31999969482422,13671300.0,109.31999969482422,DIS
2022-05-31,111.23999786376953,107.91000366210938,110.0,110.44000244140625,20274600.0,110.44000244140625,DIS
2022-06-01,112.8499984741211,108.2699966430664,112.01000213623047,109.19000244140625,11829700.0,109.19000244140625,DIS
2022-06-02,110.94999694824219,107.91000366210938,109.43000030517578,110.87000274658203,8829900.0,110.87000274658203,DIS
2022-06-03,109.8499984741211,107.91999816894531,109.16999816894531,108.66999816894531,6758900.0,108.66999816894531,DIS
2022-06-06,110.19000244140625,107.6500015258789,109.75,107.83000183105469,7575900.0,107.83000183105469,DIS
2022-06-07,107.91999816894531,106.0,106.79000091552734,107.79000091552734,7279100.0,107.79000091552734,DIS
2022-06-08,109.36000061035156,106.95999908447266,107.43000030517578,107.33999633789062,7019500.0,107.33999633789062,DIS
2022-06-09,107.05999755859375,103.25,106.52999877929688,103.30000305175781,8261200.0,103.30000305175781,DIS
2022-06-10,102.12000274658203,99.37999725341797,101.43000030517578,99.4000015258789,15369700.0,99.4000015258789,DIS
2022-06-13,97.61000061035156,94.83000183105469,97.61000061035156,95.70999908447266,15239700.0,95.70999908447266,DIS
2022-06-14,96.2699966430664,93.0999984741211,96.2699966430664,94.22000122070312,12443700.0,94.22000122070312,DIS
2022-06-15,97.30000305175781,94.08999633789062,94.61000061035156,95.87999725341797,11751600.0,95.87999725341797,DIS
2022-06-16,95.37999725341797,93.41000366210938,94.01000213623047,94.27999877929688,15298500.0,94.27999877929688,DIS
